"score","text","name"
0,"RT @AamirMeriJaan: ""Bahut he lamba #Dangal chalega,Taiyaar hain""? ;) @aamir_khan @Nawazuddin_S @niteshtiwari22 https://t.co/9qly84sUJb","AamirKhan"
2,"RT @Mis_Khiladi17: @BOCapsule @Montyy189 @akshaykumar @aamir_khan ELEGANT JOLLY LLB2 POSTER","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @iFaridoon: Must Read:@aamir_khan trainers for #Dangal Rahul Bhatt and Rakesh Udiyar RUBBISH steroids allegations 

https://t.co/rGNwQ4E…","AamirKhan"
0,"RT @kingk_srk: @BeingSalmanKhan loves @iamsrk better Than @aamir_khan 

reaction of aamir :""Kya Itna bura huna maa <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>""

<ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
@aamir_theda…","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @aamirtcfangirl: Just look at him <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> 
Aamir's Hair<ed><U+00A0><U+00BD><ed><U+00B2><U+0098>Denis
@aamir_khan https://t.co/xonGI02iEu","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @filmfare: Meet the man behind @aamir_khan's #FatToFit transformation for #Dangal... @MaheshNBhatt's son #Rahul!

https://t.co/UkX21qVh9G","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
1,"RT @aamir_khan: Bringing in Kiran's birthday in beautiful Meghalaya! https://t.co/tXvrNbBixQ","AamirKhan"
0,"RT @aamir_khan: Hey guys, thanks for the fantastic response to Haanikarak Bapu &amp; Dhaakad! Here is our second poster, hope you like it. Love…","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
0,"RT @taran_adaarsh: Top 3 Megastars..Last 5 films comparison.. India, Overseas and worldwide.. @aamir_khan @BeingSalmanKhan @iamsrk RT https…","AamirKhan"
0,"RT @gakyrf: Really inspired by @aamir_khan 's #FatToFit transformation for #Dangal.What an inspiration to young generation to face the chal…","AamirKhan"
0,"RT @ZeeMusicCompany: #Gilehriyaan is all about a warm welcome to a new life. RT if you love it. @aamir_khan @jonitamusic @ipritamofficial h…","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
2,"@BOCapsule @Montyy189 @akshaykumar @aamir_khan ELEGANT JOLLY LLB2 POSTER","AamirKhan"
0,"RT @filmfare: Meet the man behind @aamir_khan's #FatToFit transformation for #Dangal... @MaheshNBhatt's son #Rahul!

https://t.co/UkX21qVh9G","AamirKhan"
0,"Meet the man behind @aamir_khan's #FatToFit transformation for #Dangal... @MaheshNBhatt's son #Rahul!

https://t.co/UkX21qVh9G","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @JaniChiragjani: @rohitroy500 you must be inspired to see @aamir_khan transformation. Good transformation <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>","AamirKhan"
0,"RT @Bollyhungama: EXCLUSIVE! @aamir_khan’s #DANGAL transformation: Trainers RUBBISH the rumors of steroids https://t.co/jjfnYtQSWi","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@Jammy_PK <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> @aamir_khan","AamirKhan"
0,"@SweeetBloom @aamir_khan Ohh..mein yeh bread na butter(pic) send karne wala tha..anyways firse karlo <ed><U+00A0><U+00BD><ed><U+00B8><U+008B><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/WtA1s5p4Uu","AamirKhan"
0,"RT @filmibeat: #FlashbackSunday: Have you seen this rare childhood picture of superstar @aamir_khan? #AamirKhan #Dangal https://t.co/UkB3Dn…","AamirKhan"
0,"Just look at him <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> 
Aamir's Hair<ed><U+00A0><U+00BD><ed><U+00B2><U+0098>Denis
@aamir_khan https://t.co/xonGI02iEu","AamirKhan"
0,"@aamir_khan salam amir bhai ap se request ha plz min 1 bht ghareeb ghar ki hn plz ap meri thorhi c help kar de mere husbnd ka kaam b ni ha p","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @927bigfmranchi: Bapu sehat ke liye tu to hanikarak hai

Dekhiye kya asar pada @927BIGFM ki team Ranchi par..
 @aamir_khan @BollywoodDAN…","AamirKhan"
0,"RT @Jammy_PK: 20 Days for #Dangal <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> @aamir_khan <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> Joh duniya ko namumkin lage....wahi mauka hota hai....kartab dikhane ka <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/h…","AamirKhan"
0,"@Sumitrajkadel @akshaykumar @aamir_khan 1st part is too good..hope 2nd part will do justice to it","AamirKhan"
0,"@Jammy_PK yes twitter sign in se phle he @aamir_khan","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@SweeetBloom @aamir_khan Ohh <ed><U+00A0><U+00BD><ed><U+00B8><U+009D> then breakfast ho gaya...if not tell me","AamirKhan"
0,"RT @kedarj1111: https://t.co/FBXj6fYnee @aamir_khan","AamirKhan"
0,"@Jammy_PK <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> its morning  @aamir_khan","AamirKhan"
1,"Really inspired by @aamir_khan 's #FatToFit transformation for #Dangal.What an inspiration to young generation to face the challenges!!!","AamirKhan"
0,"@SweeetBloom @aamir_khan Lunch ho gaya  ?","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
0,"@Jammy_PK @aamir_khan ok","AamirKhan"
0,"Bapu sehat ke liye tu to hanikarak hai

Dekhiye kya asar pada @927BIGFM ki team Ranchi par..
 @aamir_khan… https://t.co/KbuJzpWnaU","AamirKhan"
0,"@SweeetBloom @aamir_khan Kisipe nahi..was kidding..mujhe kabhi gussa nahi aata <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@Jammy_PK ks pe?? @aamir_khan","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@SweeetBloom @aamir_khan Good..coz i am like volcano so i don't want to erupt <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Kidding","AamirKhan"
1,"@Sumitrajkadel @aishwaryaforeva @akshaykumar @aamir_khan #respect.1st look is good","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@Sumitrajkadel @akshaykumar @aamir_khan 
Bhai adi srk movie ...????","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@Jammy_PK Done<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> @aamir_khan","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
0,"@SweeetBloom @aamir_khan OK..woh delete karo ab <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
0,"@Jammy_PK yes Dangal best movie of d decade hn bht ne prediction krde.phr hmare pas 2 movies of decade hogi lagaan &amp; Dangal<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+270C><U+270C> @aamir_khan","AamirKhan"
0,"RT @Sasha_Hamza7: @shahidkapoor #Rangoon Trailer Attached with @aamir_khan Movie #Dangal <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> 23 December <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><U+270C>
@_shahidlicious @Poohkadam @Jin…","AamirKhan"
-1,"@aamir_khan  dangal fat fit Aamir spoof https://t.co/zwqbookqKu","AamirKhan"
0,"After bumper Dangal songs and #FatToFit ,twitter like ghost town. 
Buut Title Track,Rap song, Aamir's young part..C… https://t.co/VekT274biE","AamirKhan"
0,"@Sumitrajkadel @akshaykumar @aamir_khan flop hogi becoz Raees n kaabil will be running","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
1,"#JollyLLB2 trailer to be attached with #Dangal .Though trailer will be out online before dangal . Great @akshaykumar @aamir_khan","AamirKhan"
0,"RT @akkianvijay: TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 ELEGANT…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @AamirMeriJaan: Srk, Aamir or Hrithik better actor ? 

Priya Dutt :- @aamir_khan is d best <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/5OOBLFqoXa

DANGAL MOST WATCHE…","AamirKhan"
0,"TOP 4 SUPERSTARS @akshaykumar @iamsrk @BeingSalmanKhan @aamir_khan with their scooters.
Jolly Baba is d best!!!!
 E… https://t.co/uhQgVrmX8B","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@SweeetBloom @aamir_khan Haa..my fav movie also lagaan..hope after 20 days ye change hoga and #Dangal <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> will replace lagaan","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@Jammy_PK lagaan is my All time fav aamir movie &amp; Sanjay singhania all time fav character of aamir.Raja in Dil &amp; RH so cute<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> @aamir_khan","AamirKhan"
0,"RT @INOXMovies: Ah, December, that time when we take stock of the year gone by! Also the time of the year when @aamir_khan gives us his ver…","AamirKhan"
0,"RT @JainSiddharth_: Thank you @aamir_khan  for launching Insignia @INOXMovies #Laserplex Nariman Point, India's first 7 star multiplex! htt…","AamirKhan"
0,"@aamir_khan  looking really a wrestler sir,in Dangal","AamirKhan"
0,"RT @iFaridoon: Must Read:@aamir_khan trainers for #Dangal Rahul Bhatt and Rakesh Udiyar RUBBISH steroids allegations 

https://t.co/rGNwQ4E…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @Rishiprince05: DANGAL MOST WATCHED TRAILER <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
@aamir_khan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
#dangaltrailer https://t.co/XTiVxAnke9","AamirKhan"
0,"RT @ZoomTV: With @aamir_khan's #Dangal on it's way do you think you can predict which movie will the bigger hit of the year? <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","AamirKhan"
0,"@SweeetBloom @aamir_khan Raja Hindustani is my all time fav character of aamir <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @AamirMeriJaan: @aamir_khan @YouTube https://t.co/ItW48aSNiy","AamirKhan"
2,"@girishjohar @akshaykumar @aamir_khan waiting  ELEGANT JOLLY LLB2 POSTER","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
2,"@girishjohar @akshaykumar @aamir_khan ELEGANT JOLLY LLB2 POSTER","AamirKhan"
0,"RT @SakshiTWorld: Aamir Khan , Sakshi Tanwar &amp; Sanaya Malhotra with Geeta Phogat at her wedding! #SakshiTanwar @aamir_khan @geeta_phogat @s…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
2,"@filmibeat @aamir_khan @Aamir_KhanFC @BollywoodDANGAL @The_AKFC so cute.  my inspiration","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"@ZeeMusicCompany @KingdomOfAK @aamir_khan @jonitamusic @ipritamofficial only 4m view.... hahahahaha","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @filmibeat: #FlashbackSunday: Have you seen this rare childhood picture of superstar @aamir_khan? #AamirKhan #Dangal https://t.co/UkB3Dn…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @aamir_khan: Nitesh Sir sehat ke liye aap toh Haanikarak hain !
https://t.co/VJUb9A2Jtf","AamirKhan"
0,"RT @BollyJams: Mere Haath Mein - Fanaa (2006) #Bolly2006 @KajolAtUN @aamir_khan https://t.co/pS0D8qviMD","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"RT @girishjohar: Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dang…","AamirKhan"
0,"Hoping it be true for a Double Dhamaka !!! ..... @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal","AamirKhan"
0,"RT @LoyalSalmanFan: There's Huge Craze for @BeingSalmanKhan :- 
Indian actor @aamir_khan <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/kCx28oDnC4","AamirKhan"
-1,"@BOCapsule @akshaykumar @aamir_khan waiting badly","AamirKhan"
0,"RT @ZeeMusicCompany: #Gilehriyaan is all about a warm welcome to a new life. RT if you love it. @aamir_khan @jonitamusic @ipritamofficial h…","AamirKhan"
0,"RT @BollyJams: Mere Haath Mein - Fanaa (2006) #Bolly2006 @KajolAtUN @aamir_khan https://t.co/pS0D8qviMD","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"@Jammy_PK @aamir_khan i watched Qayamat se Qayamat,Dil,JJWS,AAA,RH,AHAT AAA,ghulam,sarfarosh,mann,rangeela,hum hai rahi..&amp; ishq in 90s movie","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @ZeeMusicCompany: #Gilehriyaan is all about a warm welcome to a new life. RT if you love it. @aamir_khan @jonitamusic @ipritamofficial h…","AamirKhan"
0,"RT @filmibeat: #FlashbackSunday: Have you seen this rare childhood picture of superstar @aamir_khan? #AamirKhan #Dangal https://t.co/UkB3Dn…","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"@Kahaani2Movie was ok not up to the mark....all eyes on @aamir_khan  @BollywoodDANGAL","AamirKhan"
0,"@aamir_khan @virendersehwag @SrBachchan  Pk boy https://t.co/unOH46DMhf","AamirKhan"
0,"@SweeetBloom @aamir_khan Hmm..also in 90's movies..i guess you not watched many 90's movies ?","AamirKhan"
-1,"@EntDC @DeccanChronicle @iamsrk @aamir_khan @RanveerOfficial but you missed hrithik.. he is above all when it comes to Hollywood style.","AamirKhan"
0,"RT @Jammy_PK: 20 Days for #Dangal <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> @aamir_khan <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> Joh duniya ko namumkin lage....wahi mauka hota hai....kartab dikhane ka <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/h…","AamirKhan"
0,"@Jammy_PK @aamir_khan hez love<ed><U+00A0><U+00BD><ed><U+00B2><U+0095><U+2764>he luks cute in every expression.No one lyk aamir in acting.prove in lagaan,Ghajini,3 idiot pk.noone can do","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"@EntDC @DeccanChronicle @iamsrk @aamir_khan @RanveerOfficial completely agree with this list.. five fine actors with great box-office pull<ed><U+00A0><U+00BD><ed><U+00B1><U+008C>","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"@switchtohealth @aamir_khan","AamirKhan"
0,"RT @SweeetBloom: Suraj tera chadhta Dhalta
Gardish mn krte hn taray
Dangal Dangal <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> 
Uffffff Cant wait plz release it :D @aamir_khan 
https…","AamirKhan"
0,"@SweeetBloom @aamir_khan See this pic..i made..so cute in both acc to you <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/q37qFChPot","AamirKhan"
0,"RT @BollyJams: Mere Haath Mein - Fanaa (2006) #Bolly2006 @KajolAtUN @aamir_khan https://t.co/pS0D8qviMD","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"@Jammy_PK @aamir_khan bt he luks cute in angry mood also <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","AamirKhan"
0,"RT @BollyJams: Mere Haath Mein - Fanaa (2006) #Bolly2006 @KajolAtUN @aamir_khan https://t.co/pS0D8qviMD","AamirKhan"
0,"RT @BOCapsule: #BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/…","AamirKhan"
0,"RT @khan_moon_: @SweeetBloom @aamir_khan @YouTube  dangal dangal","AamirKhan"
0,"@iamsrk @BeingSalmanKhan @aamir_khan  bhaijaano ko assalamu alaykum","AamirKhan"
0,"RT @aamir_khan: Hey guys, thanks for the fantastic response to Haanikarak Bapu &amp; Dhaakad! Here is our second poster, hope you like it. Love…","AamirKhan"
0,"#BOCapsule @akshaykumar’s #JollyLLB2 Trailer To Be Attached With @aamir_khan’s #Dangal
https://t.co/aINRpaTuIg https://t.co/vJxVh1P04r","AamirKhan"
0,"RT @aamir_khan: Hey guys, thanks for the fantastic response to Haanikarak Bapu &amp; Dhaakad! Here is our second poster, hope you like it. Love…","AamirKhan"
0,"@SweeetBloom @aamir_khan @YouTube  dangal dangal","AamirKhan"
0,"@SweeetBloom @aamir_khan Angry <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> look hai woh","AamirKhan"
0,"@aamir_khan https://t.co/UfqkFYfj38","AamirKhan"
0,"RT @aamir_khan: ""Jo zaika mannmaaniyon ka hai woh kaisa ras bhara hai...""

https://t.co/p5PkIRwY4l","AamirKhan"
-1,"RT @IndiaToday: Watch @aamir_khan's journey from fat to fit for his upcoming film Dangal #ITVideo https://t.co/hAsxO5a1vp","AamirKhan"
0,"RT @vikramsathaye: This @aamir_khan is something else only <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https://t.co/lquYtlhTYV","AamirKhan"
0,"RT @Rishiprince05: DANGAL MOST WATCHED TRAILER <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
@aamir_khan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
#dangaltrailer https://t.co/XTiVxAnke9","AamirKhan"
0,"RT @filmibeat: #FlashbackSunday: Have you seen this rare childhood picture of superstar @aamir_khan? #AamirKhan #Dangal https://t.co/UkB3Dn…","AamirKhan"
1,"#Dangal the next big thing! Eagerly waiting. @niteshtiwari22 @aamir_khan @Ashwinyiyer","AamirKhan"
0,"RT @filmibeat: #FlashbackSunday: Have you seen this rare childhood picture of superstar @aamir_khan? #AamirKhan #Dangal https://t.co/UkB3Dn…","AamirKhan"
