"score","text","name"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
-1,"""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https://t.co/p1LmI5APXZ","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @filmibeat: From @BeingSalmanKhan' grand entry on a bicycle to @Iamksgofficial striptease act!
#StarScreenAwards2016
https://t.co/4vseWu…","SalmanKhan"
0,"RT @rajbansal9: It is so sad that the biggest grosser of 2016 @BeingSalmanKhan @AnushkaSharma starrer #Sultan did not get any Award at #Sta…","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @zakky12345: Same to same <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @BeingSalmanKhan @Iamksgofficial at #StarScreenAwards my life they are <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> https://t.co/ZDpiouyt0F","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"@ColorsTV @BeingSalmanKhan @salmanuniv @BeingSalmanClub @SalmanKhanForum @SalmanKhanTwitt @SalmanManiaFC @BSKFanClub Every Look","SalmanKhan"
0,"RT @SRKswarrior: ""Theme is friendship, so who better than @iamsrk &amp; me..."" - @BeingSalmanKhan 

#RaeesTrailerIn2Days

https://t.co/ypUQ24Gt…","SalmanKhan"
0,"RT @s_shenaz: Dashing @BeingSalmanKhan lukng HOT &lt;3 What A Entry Wow Cant Wait For Watch #StarScreenAwards #2016 @iamsrk :) https://t.co/gi…","SalmanKhan"
0,"RT @LMGEntertainmen: Blockbuster Duo Karan - @BeingSalmanKhan @iamsrk #livemithila
#RaeesTrailerIn2Days #tubelight #Raees #ShahRukhKhan  #s…","SalmanKhan"
0,"RT @DeshKaDevar: @drashti10 met @BeingSalmanKhan on the Red Carpet of #StarScreenAwards . Watch exclusively on @DeshKaDevar at 1:27pm only…","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
1,"RT @ZoomTV: #LATEST: @BeingSalmanKhan still prefers Katrina Kaif over any other actress and here's the proof! 

https://t.co/78K6TgDqO0","SalmanKhan"
0,"RT @Koimoi: .@BeingSalmanKhan &amp; @iamsrk Want To Work In A Film; Here’s What They Are Waiting For https://t.co/lDncn0wR3C","SalmanKhan"
-2,"@ColorsTV @BiggBoss @BeingSalmanKhan @salmanuniv @BeingSalmanClub the look when he is not being ignorant or rude to rohan","SalmanKhan"
0,"@ColorsTV @BiggBoss @BeingSalmanKhan @salmanuniv @BeingSalmanClub @SalmanKhanForum @SalmanKhanTwitt @SalmanManiaFC @BSKFanClub The last one<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","SalmanKhan"
0,"RT @filmfare: .@iamsrk and @BeingSalmanKhan have been bonding big time and we’re loving it!

https://t.co/OZY9hfEp7r","SalmanKhan"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SalmanKhan"
0,"RT @Palash_Muchhal: With my Idol <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2764><U+FE0F>@BeingSalmanKhan #StarScreenAwards https://t.co/rLoKGGMr4L","SalmanKhan"
0,"""Jitni meri pol kholni thi @SohailKhan-@arbaazSkhan ne khol di #KofeewithKaran pe @BeingSalmanKhan #StarScreenAwards https://t.co/BvVD5Snscz","SalmanKhan"
0,"RT @Salman_Preeti: About last night #StarScreenAwards @BeingSalmanKhan n @iamsrk https://t.co/NlhWEprmIy","SalmanKhan"
0,"@FilmyPoll @BeingSalmanKhan @aamir_khan @akshaykumar","SalmanKhan"
0,"RT @rajbansal9: It is so sad that the biggest grosser of 2016 @BeingSalmanKhan @AnushkaSharma starrer #Sultan did not get any Award at #Sta…","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan n @iamsrk says they r bhai not only Frnds..They Show their luv by exchanging coats @iamNamitaJoshi https:/…","SalmanKhan"
1,"RT @pinkvilla: Watch: @BeingSalmanKhan thinks #KatrinaKaif is the best actress, apes her #SheilaKiJawani step! https://t.co/sSPcfv3RUB","SalmanKhan"
0,"RT @iFaridoon: Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SalmanKhan"
0,"RT @BeingSalmanKhan: .@iamsrk ki film aa Rahi hai . Date Maine decide kar di hai . Title tum log decide kardo . Best of luck @AnushkaSharma…","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @pavanwankhadehr: @ColorsTV @BeingSalmanKhan @salmanuniv @BeingSalmanClub @SalmanKhanForum @SalmanKhanTwitt @SalmanManiaFC @BSKFanClub","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
1,"RT @salmanuniv: Salman Khan @BeingSalmanKhan  &amp; Shah Rukh Khan @iamsrk hosting Star Screen Awards 2016 https://t.co/LsFIY1Wye9","SalmanKhan"
0,"RT @filmfare: .@iamsrk and @BeingSalmanKhan have been bonding big time and we’re loving it!

https://t.co/OZY9hfEp7r","SalmanKhan"
0,"@SalmanKhanTwitt @BeingSalmanKhan @superstarrajini @akshaykumar hi","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
1,"@ColorsTV @BiggBoss @BeingSalmanKhan @salmanuniv @BeingSalmanClub  3rd is my favorite.","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"RT @being_farhan_D: Feel the difference.
@BeingSalmanKhan =<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
@iamsrk =<ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> https://t.co/p4yCmz222f","SalmanKhan"
0,"RT @Lucky_1627: Most Loved Megastar @BeingSalmanKhan 
@ppritam009 @bansode_sunny @Being_Kunnu_ @SKsCombat @SanaAfsal @LoyalSalmanFan @Sabin…","SalmanKhan"
0,"RT @Salman_Preeti: The energy of @BeingSalmanKhan is unmatchable https://t.co/grunesR5xS","SalmanKhan"
0,"RT @Sanaderella: DHAMEKEDAAAR PERFORMANCE  !!how to make audience go wild being hyper joyous @BeingSalmanKhan only this man can <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> https://…","SalmanKhan"
0,"Feel the difference.
@BeingSalmanKhan =<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
@iamsrk =<ed><U+00A0><U+00BD><ed><U+00B2><U+00A9> https://t.co/p4yCmz222f","SalmanKhan"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SalmanKhan"
0,"RT @LoyalSalmanFan: Both are of same age 
And And
Just look at @BeingSalmanKhan 's face
That Glow , That Charm
He's aging Backward _/\_ <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>…","SalmanKhan"
0,"RT @iFaridoon: Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
0,"@SalmanKhanTwitt @BeingSalmanKhan @iamsrk hello Salman how r u ?","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"Every Single One Is My Favourite I Love Salman So Much !!! #BB10   @ColorsTV @BeingSalmanKhan","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"@ColorsTV @BeingSalmanKhan @salmanuniv @BeingSalmanClub @SalmanKhanForum @SalmanKhanTwitt @SalmanManiaFC @BSKFanClub","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"RT @cool_nikkki: Thiz would be cracker of a performance by @BeingSalmanKhan !! <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Dec31 Don't forget! https://t.co/E1LguWtph1","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
0,"RT @BiggBoss: Watch @beingsalmankhan rock the stage with @RanveerOfficial &amp; @Vaaniofficial &amp; announce elimination ka vaar tonight on #BB10W…","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @iFaridoon: Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SalmanKhan"
0,"RT @rajbansal9: It is so sad that the biggest grosser of 2016 @BeingSalmanKhan @AnushkaSharma starrer #Sultan did not get any Award at #Sta…","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
0,"@colorstv @beingsalmankhan Sallu bhai I &lt;3 You","SalmanKhan"
0,"RT @salmanuniv: Picture Of The Day ! 

@BeingSalmanKhan @iamsrk https://t.co/2JavgW6fC6","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
1,"RT @Bollyhungama: ""Theme is friendship, so who better than @iamsrk &amp; me..."": @BeingSalmanKhan at #StarScreenAwards https://t.co/Wy6rHC76l5","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @iamSrkFanPriya: #SRKSalmaanTogetherStarScreen @iamsrk @BeingSalmanKhan #KaranArjunForever @Iam_srkholic @SRKUniverseUS @SrkianSuparna @…","SalmanKhan"
1,"RT @pamelyi: @BeingSalmanKhan @iamsrk thank u for making my day special.....!! https://t.co/oL9xWfpWgd","SalmanKhan"
1,"RT @pinkvilla: Watch: @BeingSalmanKhan thinks #KatrinaKaif is the best actress, apes her #SheilaKiJawani step! https://t.co/sSPcfv3RUB","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
1,"RT @salmanuniv: Salman Khan @BeingSalmanKhan  &amp; Shah Rukh Khan @iamsrk hosting Star Screen Awards 2016 https://t.co/LsFIY1Wye9","SalmanKhan"
0,"RT @FilmyGalaxy: @URautelaForever tells that @BeingSalmanKhan is the most fanshionable actor  in showbiz! 
Well, we can't wait too see you…","SalmanKhan"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SalmanKhan"
1,"@ColorsTV @BeingSalmanKhan @salmanuniv @BeingSalmanClub @SalmanKhanForum @SalmanKhanTwitt @SalmanManiaFCall  &lt;3 but the last one is the best","SalmanKhan"
0,"@ColorsTV @BeingSalmanKhan @salmanuniv @BeingSalmanClub @SalmanKhanForum @SalmanKhanTwitt @SalmanManiaFC @BSKFanClub the last one. <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","SalmanKhan"
0,"RT @filmfare: .@iamsrk and @BeingSalmanKhan have been bonding big time and we’re loving it!

https://t.co/OZY9hfEp7r","SalmanKhan"
0,"RT @Sanaderella: grand entry @BeingSalmanKhan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> just 26 days left to see his performance! 
 #StarScreenAwards https://t.co/oDl4sCdqfb","SalmanKhan"
0,"RT @Popdiarieslive: Exclusive Video: A glimpse of @BeingSalmanKhan's Performance last night at 23rd Star Screen Awards. #StarScreenAwards h…","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"@BeingSalmanKhan @NGEMovies welcom ahan","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"@URautelaForever tells that @BeingSalmanKhan is the most fanshionable actor  in showbiz! 
Well, we can't wait too s… https://t.co/QaUVz4o5Kt","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
1,"RT @ColorsTV: We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @Popdiarieslive: Exclusive Video: A glimpse of @BeingSalmanKhan's Performance last night at 23rd Star Screen Awards. #StarScreenAwards h…","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
1,"Can @BeingSalmanKhan overtake @narendramodi  #TimePersonoftheYear if included . @SalluLicious what do u think","SalmanKhan"
0,"RT @Salman_Preeti: The energy of @BeingSalmanKhan is unmatchable https://t.co/grunesR5xS","SalmanKhan"
0,"RT @palakmuchhal3: With my Angel after winning the #StarScreenAwards for the Best Playback Singer last night!!!

@BeingSalmanKhan https://t…","SalmanKhan"
0,"RT @Popdiarieslive: Exclusive Video: A glimpse of @BeingSalmanKhan's Performance last night at 23rd Star Screen Awards. #StarScreenAwards h…","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SalmanKhan"
0,"RT @Anushka_Arora: Forever favourites!! @iamsrk @BeingSalmanKhan #StarScreenAwards <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @STARTVUK https://t.co/dKyRsffOZh","SalmanKhan"
0,"@BeingSalmanKhan bole to ek number","SalmanKhan"
0,"RT @Salman_Preeti: The energy of @BeingSalmanKhan is unmatchable https://t.co/grunesR5xS","SalmanKhan"
0,"RT @Popdiarieslive: Exclusive Video: A glimpse of @BeingSalmanKhan's Performance last night at 23rd Star Screen Awards. #StarScreenAwards h…","SalmanKhan"
1,"We all love @BeingSalmanKhan's style on #BB10! But which look is your favourite? Tell us! https://t.co/MDiTHwyux2","SalmanKhan"
0,"RT @Lucky_1627: Most Loved Megastar @BeingSalmanKhan 
@ppritam009 @bansode_sunny @Being_Kunnu_ @SKsCombat @SanaAfsal @LoyalSalmanFan @Sabin…","SalmanKhan"
0,"RT @Dattaamit11Amit: Whose movie is most awaited?
@aamir_khan #Dangal 
@BeingSalmanKhan #Tubelight 
@yrf #BefikreOn9th 
#Padmavati @deepika…","SalmanKhan"
1,"RT @ScribeUpma: Big moment. Karan-Arjun @BeingSalmanKhan N @iamsrk made adorable entry on cycle in #StarScreenAwards https://t.co/EFKM9CAvF5","SalmanKhan"
1,"RT @pinkvilla: Watch: @BeingSalmanKhan thinks #KatrinaKaif is the best actress, apes her #SheilaKiJawani step! https://t.co/sSPcfv3RUB","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"@Neha_Salman_ @BeingSalmanKhan kyaaaaa","SalmanKhan"
0,"RT @iFaridoon: Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
0,"RT @Anushka_Arora: Forever favourites!! @iamsrk @BeingSalmanKhan #StarScreenAwards <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @STARTVUK https://t.co/dKyRsffOZh","SalmanKhan"
0,"Still in loveee <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0084> wd ths amazing trailer <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>n Title song<ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>lovee<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> #HERO <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+009F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
@soorajpancholi9… https://t.co/tgDXGODpsk","SalmanKhan"
0,"RT @cool_nikkki: Thiz would be cracker of a performance by @BeingSalmanKhan !! <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Dec31 Don't forget! https://t.co/E1LguWtph1","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
0,"RT @cool_nikkki: Rockstar @BeingSalmanKhan performing at #StarScreenAwards last night! <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2763><U+2764> https://t.co/AcA7roHzJI","SalmanKhan"
0,"RT @s_shenaz: Dashing @BeingSalmanKhan lukng HOT &lt;3 What A Entry Wow Cant Wait For Watch #StarScreenAwards #2016 @iamsrk :) https://t.co/gi…","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
1,"RT @OYERJALOK: Love n Happinessssss ....... @BeingSalmanKhan 's Performance .. #StarScreenAwards  #RjAlok ... https://t.co/5n8qJsDAG6","SalmanKhan"
0,"RT @ScribeUpma: @BeingSalmanKhan N @iamsrk celebrates their friendship by performing on Ye Bandhan to.... Frm Karan-Arjun @NBTMumbai https:…","SalmanKhan"
0,"RT @Popdiarieslive: Video @BeingSalmanKhan And @iamsrk Performs On Didi Tera Dewar Deewana. #StarScreenAwards https://t.co/ltwvmUe0en","SalmanKhan"
1,"@Anushka_Arora @iamsrk @BeingSalmanKhan @STARTVUK Love SRK","SalmanKhan"
0,"RT @Popdiarieslive: .@BeingSalmanKhan Before His Power Packed Performance At #StarScreenAwards https://t.co/3NezsaS93M","SalmanKhan"
0,"RT @Anushka_Arora: Forever favourites!! @iamsrk @BeingSalmanKhan #StarScreenAwards <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @STARTVUK https://t.co/dKyRsffOZh","SalmanKhan"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SalmanKhan"
0,"RT @AsliDevil: Salman Khan @BeingSalmanKhan with @iamsrk on #StarScreenAwards !! https://t.co/hAHtkfU3uK","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"Watch @BeingSalmanKhan Aping Katrina’s Sheila Ki Jawaani Signature Steps On #koffeewithkaran","SalmanKhan"
0,"RT @filmfare: .@iamsrk and @BeingSalmanKhan have been bonding big time and we’re loving it!

https://t.co/OZY9hfEp7r","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SalmanKhan"
-1,"@Bollyhungama @iamsrk @BeingSalmanKhan fake","SalmanKhan"
0,"@Bollyhungama @iamsrk @BeingSalmanKhan sab chalawa haiii <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>","SalmanKhan"
0,"RT @BeingSalmanKhan: At Koffee with Karan shoot #koffeecentury https://t.co/E8R8yKYfFU","SalmanKhan"
1,"RT @salmanuniv: Salman Khan @BeingSalmanKhan  &amp; Shah Rukh Khan @iamsrk hosting Star Screen Awards 2016 https://t.co/LsFIY1Wye9","SalmanKhan"
0,"@BeingSalmanKhan 

mashah allah....best frndship of bollywood ....

aaa rahe hai bollywood ke baaap&lt;3 https://t.co/aJp2hMBWJ3","SalmanKhan"
2,"I think @BeingSalmanKhan is better human being than a better actor #SalmanKhan","SalmanKhan"
0,"RT @Bollyhungama: WATCH: @iamsrk-@BeingSalmanKhan at #StarScreenAwards https://t.co/WOrpPiMwwH","SalmanKhan"
0,"World Biggest Superstar @iamSRK with his Jabra Fan @BeingSalmanKhan https://t.co/BXCroGZHW1","SalmanKhan"
0,"RT @Bollyhungama: MUST WATCH! @BeingSalmanKhan, @iamsrk on doing a film together: ""Woh bhi ho hi jaayega..."" #StarScreenAwards https://t.co…","SalmanKhan"
0,"RT @BeingTeJan: Which is the best Bollywood film of 2016 (Jan-Nov)? #Sultan #Neerja #Shivaay #Airlift @BeingSalmanKhan @sonamakapoor @ajayd…","SalmanKhan"
0,"RT @iFaridoon: ""I'm commitmnt phobic hoon lekin ek baar jo maine commitment kar di to phir main khud ki bhi nahin sunta"":@BeingSalmanKhan #…","SalmanKhan"
0,"RT @Sanaderella: grand entry @BeingSalmanKhan <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083> just 26 days left to see his performance! 
 #StarScreenAwards https://t.co/oDl4sCdqfb","SalmanKhan"
0,"RT @Anushka_Arora: Forever favourites!! @iamsrk @BeingSalmanKhan #StarScreenAwards <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @STARTVUK https://t.co/dKyRsffOZh","SalmanKhan"
0,"RT @Bollyhungama: ""Jitni meri pol kholni thi @SohailKhan-@arbaazSkhan ne khol di #KofeewithKaran pe"": @BeingSalmanKhan #StarScreenAwards ht…","SalmanKhan"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SalmanKhan"
