"score","text","name"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @Popdiarieslive: Video @BeingSalmanKhan And @iamsrk Performs On Didi Tera Dewar Deewana. #StarScreenAwards https://t.co/ltwvmUe0en","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
0,"RT @iamsrk: Thank u @kritisanon u don’t have to be crazy…come in sanity too, u r welcome.  https://t.co/1T4yS9qlca","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
1,"@Anushka_Arora @iamsrk @BeingSalmanKhan @STARTVUK Love SRK","SRK"
0,"@iamsrk Saach mein bahut Adorable hai, paata hai usse bhi jyada Awwdorable kya hai ? Aapki khudse Youtube link pe jake video ko dekhna <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","SRK"
0,"@RedChilliesEnt @aliaa08 @iamsrk @gauris @karanjohar @DharmaMovies @hopeproduction5 @DearZindagiFilm","SRK"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @mananahla: @gcje24 @crayzeofshah22y @AsmaMnh16 @iamsrk @SRKfanSalma @waf042 @Kiran004SRKFan @elen201011 @sumonkh29srk @SRKFC_Russia hap…","SRK"
0,"RT @Anushka_Arora: Forever favourites!! @iamsrk @BeingSalmanKhan #StarScreenAwards <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @STARTVUK https://t.co/dKyRsffOZh","SRK"
0,"RT @mrJaveed: @sandhumerry @iamsrk is it about Standing ovation at British censor board?<ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083>","SRK"
2,"RT @Bollyhungama: ""I am VERY HAPPY #DearZindagi has turned out WELL"": @iamsrk at #StarScreenAwards https://t.co/GIQ8DOrscq","SRK"
2,"@iamsrk just have good hope .might be lucky one . CAN'T WAIT #RaeesTrailerAaRahaHai https://t.co/Y0WPDBlBXM","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"@ritesh_sid @rahuldholakia @iamsrk @RaeesTheFilm tum hame poster do,ham aapko aap jo mango wo denge","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SRK"
0,"RT @iamsrk: That’s so cool @SRKAarush thanks https://t.co/Sn0XbnYEKL","SRK"
0,"RT @AsliDevil: Salman Khan @BeingSalmanKhan with @iamsrk on #StarScreenAwards !! https://t.co/hAHtkfU3uK","SRK"
0,"@iamsrk sir I am waiting for RAEES trailer","SRK"
0,"RT @filmfare: .@iamsrk and @BeingSalmanKhan have been bonding big time and we’re loving it!

https://t.co/OZY9hfEp7r","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @ColorsTV: #GlobalCitizenIndia coming to your TV screens on 18th Dec at 12:30PM &amp; 3:30PM! @iamsrk @arrahman @SrBachchan  https://t.co/CH…","SRK"
0,"@iamsrk 

mashah allah....best frndship of bollywood ....

aaa rahe hai bollywood ke baaap&lt;3 https://t.co/9LHd0zzY6U","SRK"
0,"RT @Bollyhungama: ""@BeingSalmanKhan &amp; maine toh itna bada panga bhi nahi kiya tha, hum khudi darr gaye..."": @iamsrk #StarScreenAwards https…","SRK"
-1,"@Bollyhungama @iamsrk @BeingSalmanKhan fake","SRK"
0,"@Bollyhungama @iamsrk @BeingSalmanKhan sab chalawa haiii <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @SRKFC1: #HQ-5: #ShahRukhKhan with #SalmanKhan at #StarScreenAwards 2016 - Red Carpet 
@iamsrk #RaeesTrailerIn2Days https://t.co/CT02WBU…","SRK"
1,"RT @salmanuniv: Salman Khan @BeingSalmanKhan  &amp; Shah Rukh Khan @iamsrk hosting Star Screen Awards 2016 https://t.co/LsFIY1Wye9","SRK"
0,"RT @SRKCHENNAIFC: Pics : @iamsrk clicked with DearZindagi co-star @aliaa08 at #StarScreenAwards 2016.

#RaeesTrailerIn2Days 
https://t.co/b…","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
1,"@gcje24 @asmamnh16 @crayzeofshah22y @elen201011 @iamsrk @kiran004srkfan @srkfansalm @waf042 i luv u my super sir","SRK"
0,"RT @KingSRKF1: The Dhamakedar entry Baadshah of Bollywood [ @iamsrk ] at #StarScreenAwards 

#RaeesTrailerIn2Days https://t.co/sAJjgx6K6y","SRK"
0,"RT @MissMalini: Did you know? @TheVampsband said they'd go crazy if @iamsrk tweeted them! Tune in to my convo with them on @Vh1India now! #…","SRK"
0,"RT @karanjohar: When a small film has a large heart and a larger audience envelops it....@gauris  @aliaa08 and @iamsrk #dearzindagi https:/…","SRK"
1,"@iamsrk @chespion @RaeesTheFilm Love","SRK"
0,"RT @Bollyhungama: WATCH: @iamsrk-@BeingSalmanKhan at #StarScreenAwards https://t.co/WOrpPiMwwH","SRK"
0,"World Biggest Superstar @iamSRK with his Jabra Fan @BeingSalmanKhan https://t.co/BXCroGZHW1","SRK"
0,"RT @Bollyhungama: MUST WATCH! @BeingSalmanKhan, @iamsrk on doing a film together: ""Woh bhi ho hi jaayega..."" #StarScreenAwards https://t.co…","SRK"
0,"RT @feminamissindia: When @iamsrk charmed his way into the hearts of @fbb_india #Femina #MissIndia2016 finalists! #Throwback https://t.co/m…","SRK"
2,"RT @Bollyhungama: ""I am VERY HAPPY #DearZindagi has turned out WELL"": @iamsrk at #StarScreenAwards https://t.co/GIQ8DOrscq","SRK"
0,"RT @Anushka_Arora: Forever favourites!! @iamsrk @BeingSalmanKhan #StarScreenAwards <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @STARTVUK https://t.co/dKyRsffOZh","SRK"
0,"RT @ZoomTV: #PicturePerfect: @aliaa08 and @iamsrk at an award function lastnight

<ed><U+00A0><U+00BD><ed><U+00B4><U+0081> if you'd love to see them on the big-screen again after…","SRK"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SRK"
0,"RT @ritesh_sid: @iHrithik @iamsrk call him DON","SRK"
0,"RT @iHrithik: dilemma! Didnt no hw 2 introduce @iamsrk 2 my boys! 2 cool 4 uncle,full name,1st name- not respectful. Man of love- 2 long!Ne…","SRK"
0,"RT @iFaridoon: Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SRK"
0,"RT @Salman_ki_sena: . @SRKswarrior RIP @iamsrk's Stardom <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B8><U+0094>  @Aani_Fatima @iamsrk @IndianBatman007 https://t.co/sivgTyzhjH","SRK"
0,"@RaeesTheFilm @iamsrk#RaeesTrailerin2Days","SRK"
0,"RT @KadelSumit: Reel #Raees &amp; Real #Raees .. @iamsrk https://t.co/64eNEqsYxs","SRK"
0,"RT @filmfare: ""@iHrithik is 10 years younger than @iamsrk.So I don't see the #Kaabil - #Raees clash as a competition""-#SanjayGupta
https://…","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
0,"RT @SRKFC_Russia: Here’s What Ranbir Kapoor &amp; Karan Johar Have To Say About Gauri Khan https://t.co/vfZHu3EwiX
#GauriKhan @iamsrk 
#RaeesTr…","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
1,"@iamsrk well said","SRK"
0,"SEVGILIM @iamsrk SHAHh
GÜN/ESIM RUHUM HAYATIM
CANim ASK atESIM vAY CANina
CANina YANDIGIM SEEN
Her zaMAN BANA cevAP cevAP
GELiyorSUN:)))","SRK"
0,"RT @Adilsrkian19: @iamsrk SRK Just promoted my country <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> proudest moment","SRK"
-1,"RT @KadelSumit: #RaeesTrailerIn2Days Get ready to witness @iamsrk most evil persona after Darr , The Real EVIL . Dhamaka on its way #Raees .","SRK"
0,"@bollyhungama @beingsalmankhan @iamsrk jeay Khans","SRK"
0,"RT @feminamissindia: When @iamsrk charmed his way into the hearts of @fbb_india #Femina #MissIndia2016 finalists! #Throwback https://t.co/m…","SRK"
0,"RT @crayzeofshah22y: @mananahla  The one who does not love you is that it really is not normal that he go to see a doctor @iamsrk #RaeesTra…","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @SRKAarush: @iamsrk @RaeesTheFilm @excelmovies Friend's Got This Too <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #RaeesTrailerIn2Days https://t.co/3xFmSIeU4O","SRK"
0,"RT @Bollyhungama: WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SRK"
1,"RT @KingKhanClub1: #RaeesTrailerIn4Days 
RAEES TRAILER IN FOUR DAYS
FANs are EXCITED to meet RAEES BHAI @iamsrk https://t.co/BboMJU9xYH","SRK"
2,"@chespion @RaeesTheFilm @iamsrk Wow congratulations","SRK"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SRK"
0,"@iamsrk @RaeesTheFilm #RaeesTrailerIn2Days #Ahmedabad another dialogue... https://t.co/33p4ilbEZo","SRK"
0,"@iamsrk Good Afternoon Mere Raees Miyan <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

Aaj bahut khaas din hai mere liye,
Kuch aisa hone wala hai jiske liye S… https://t.co/M4engyxQvz","SRK"
0,"RT @iFaridoon: Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SRK"
0,"@iamsrk @momo_mohsin 
2 person who can speak with there eyes easily.. 
Deep eyes <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/ED1h6hdbm5","SRK"
0,"RT @Adilsrkian19: @iamsrk SRK Just promoted my country <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> proudest moment","SRK"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
1,"RT @Bollyhungama: The BLOCKBUSTER DUO of @BeingSalmanKhan-@iamsrk at #StarScreenAwards https://t.co/MEsLDGmEaj","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
0,"RT @BeingSKbarkha: @BeingSalmanKhan  &amp; @iamsrk at #StarScreenAwards Red Carpet
O MY GOD GREAT NEWS 4 FANS WE ARE SO HAPPY 2 SEE U2016. http…","SRK"
0,"RT @thetanmay: It's true though @iamsrk is a boss. https://t.co/saPySsH08l","SRK"
1,"@iamsrk true that. ""Being rude is not honesty, self respect is low by &amp; large"" #srk fan or not,watch to listen.https://t.co/HA4Cbgt3sC","SRK"
0,"@mananahla @crayzeofshah22y @AsmaMnh16 @iamsrk @SRKfanSalma @waf042 @Kiran004SRKFan @elen201011 @sumonkh29srk… https://t.co/6qFny2fEsE","SRK"
0,"@Salman_ki_sena @SRKswarrior @iamsrk @Aani_Fatima @IndianBatman007 60Crore walo se baat hi kyu karte ho tumlog yaar? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
0,"RT @SRKAarush: this ride Make me feel Raees <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>  @iamsrk @RaeesTheFilm @excelmovies #Indore  #RaeesTrailerIn3Days https://t.co/ewJCe5pXZA","SRK"
1,"@iamsrk love u sir","SRK"
1,"RT @iamsrk: U guys make me blush. @thetanmay &amp; @mojorojo  keep on being as talented as you are and spread laughs. https://t.co/vrUu11XAHb","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SRK"
0,"Must Read:@iamsrk @BeingSalmanKhan and Rekha ji TOWER at #StarScreenAwards https://t.co/7jRC0K3hhD","SRK"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @TEAMSRK_ONLINE: New [HQ] Pics : SRK [ @iamsrk ] in black on the red carpet of #StarScreenAwards https://t.co/vIESPObQMh","SRK"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @IAmSrkNilesh: @srklilprincess @iamsrk OMG
HAYEEEEE :*","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
0,"RT @srklilprincess: OH Dear !!! HOTNESS ALERT <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>  Why so hot <ed><U+00A0><U+00BD><ed><U+00B8><U+0093><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> @iamsrk   smashing look <U+2764><U+2764><U+2764> https://t.co/iIsQv0WVHU","SRK"
0,"RT @iamsrk: “My definition of poor are those who need too much. Because those who need too much are never satisfied.” Mr. Jose Mujica Presi…","SRK"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @SRKAarush: this ride Make me feel Raees <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>  @iamsrk @RaeesTheFilm @excelmovies #Indore  #RaeesTrailerIn3Days https://t.co/ewJCe5pXZA","SRK"
0,"RT @SRKswarrior: ""Theme is friendship, so who better than @iamsrk &amp; me..."" - @BeingSalmanKhan 

#RaeesTrailerIn2Days

https://t.co/ypUQ24Gt…","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
0,"RT @SarcasticSheeya: Watching #DearZindagi for the second time!! <U+2764><U+2764> @iamsrk @aliaa08 @gauris","SRK"
0,"RT @KapilSharmaK9: Don't miss the madness on #tkss with the king  @iamsrk n beautiful @aliaa08 tonight 9 pm @SonyTV #DearZindagi https://t.…","SRK"
0,"@SalmanKhanTwitt @BeingSalmanKhan @iamsrk FAN","SRK"
0,"RT @Bollyhungama: .@iamsrk said while he &amp; @BeingSalmanKhan hd differences, ppl tried 2 gve gossip bt dey nvr listnd #StarScreenAwards http…","SRK"
0,"@AsmaMnh16 @iamsrk @SRKfanSalma @crayzeofshah22y @waf042 @gcje24 @Kiran004SRKFan @elen201011 @sumonkh29srk @SRKFC_Russia sugar &amp;honey<U+2764><U+2764>","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @iamsrk: That’s so cool @SRKAarush thanks https://t.co/Sn0XbnYEKL","SRK"
0,"@srklilprincess @iamsrk OMG
HAYEEEEE :*","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
0,"WOW! “@BeingSalmanKhan HANDSOMENESS mein NUMBER ONE…”: @iamsrk #StarScreenAwards https://t.co/aQme2q6FKX","SRK"
2,"RT @SRKswarrior: Dialogues of Veer Zaara were like Poems .
SRK @iamsrk 's voice makes u love them even more ... https://t.co/1U5mY8gnLJ","SRK"
0,"RT @RaeesTheFilm: We're loving the entries for #RaeesTrailerIn2Days. Keep them coming for a chance to interact live with @iamsrk! https://t…","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @PrinceParwej: This is My bike ... Made By Radium @iamsrk .<ed><U+00A0><U+00BD><ed><U+00B8><U+008D> only Raees Bhai Rule <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> https://t.co/ukFpDSYvhL","SRK"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
1,"@iamsrk 
Love you sharukh","SRK"
1,"RT @iamsrk: U guys make me blush. @thetanmay &amp; @mojorojo  keep on being as talented as you are and spread laughs. https://t.co/vrUu11XAHb","SRK"
0,"RT @SRKswarrior: "" SRK @iamsrk has inspired generations of people to speak Hindi &amp; watch Bollywood films "" - Ranbir Kapoor . https://t.co/8…","SRK"
0,"RT @SalmanKhanTwitt: Pix <U+2606> @BeingSalmanKhan &amp; @iamsrk at #StarScreenAwards Rehearsal https://t.co/3F2IDAXz8j","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
1,"RT @iamsrk: I really enjoyed the making of the films that will follow. Real live interaction with people.  https://t.co/av5RaT2d1w","SRK"
0,"RT @mananahla: @gcje24 @crayzeofshah22y @AsmaMnh16 @iamsrk @SRKfanSalma @waf042 @Kiran004SRKFan @elen201011 @sumonkh29srk @SRKFC_Russia hap…","SRK"
0,"RT @iampratikjadhav: @RaeesTheFilm 
1) Never Changed By Twitter/FB DP of @iamsrk 
2) Every Year On Nov 2 I Was There In The Crowd
#RaeesTra…","SRK"
0,"RT @SRKCHENNAIFC: More New HQ Pics : @iamsrk &amp; @BeingSalmanKhan rocking together on stage at Star Screen Awards, 2016. 
#RaeesTrailerIn2Day…","SRK"
1,"@iamsrk Hope ur OK!!! Saw Shah Rukh sir &amp; Salman Khan duo last night! Stay safe at shows.","SRK"
0,"@iamsrk SRK Just promoted my country <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> proudest moment","SRK"
0,"RT @AsmaMnh16: @mananahla @iamsrk @SRKfanSalma @crayzeofshah22y @waf042 @gcje24 @Kiran004SRKFan @elen201011 @sumonkh29srk @SRKFC_Russia swe…","SRK"
0,"RT @Anushka_Arora: Finally managed to watch #DearZindagi last night! Simple things r the most beautiful <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>I loved it. @iamsrk @aliaa08 @gaur…","SRK"
0,"Whats battery nahi bolne ka? @rahuldholakia @ritesh_sid @Mdzeeshanayyub @iamsrk @TheMahiraKhan","SRK"
0,"RT @Mdzeeshanayyub: #Raees thanks to the whole AD team, @rahuldholakia  and obviously @iamsrk  sir...love for the lovely gift https://t.co/…","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
0,"RT @KattarSalmaniac: Media to SRK : About SKs Handsomeness Rank?
@iamsrk : Genuinely handsomeness main no.1 hona chahiye
@BeingSalmanKhan:…","SRK"
-1,"RT @iFaridoon: . @BeingSalmanKhan and @iamsrk at #StarScreenAwards last night... They were a rage!!! https://t.co/aewpEL3gKG","SRK"
0,"@TEAMSRK_ONLINE @iamsrk @RedChilliesEnt @iamsrkclub <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>","SRK"
0,"RT @RaeesTheFilm: We're loving the entries for #RaeesTrailerIn2Days. Keep them coming for a chance to interact live with @iamsrk! https://t…","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
0,"RT @Bollyhungama: WATCH: @iamsrk-@BeingSalmanKhan at #StarScreenAwards https://t.co/WOrpPiMwwH","SRK"
0,"RT @Bollyhungama: . @iamsrk, @SohailKhan &amp; others snapped post a party at @BeingSalmanKhan’s place
https://t.co/i4arN3CEto https://t.co/cMj…","SRK"
0,"@gcje24 @crayzeofshah22y @AsmaMnh16 @iamsrk @SRKfanSalma @waf042 @Kiran004SRKFan @elen201011 @sumonkh29srk… https://t.co/sBLyqiwob5","SRK"
0,"RT @Bollyhungama: MUST WATCH! @BeingSalmanKhan, @iamsrk on doing a film together: ""Woh bhi ho hi jaayega..."" #StarScreenAwards https://t.co…","SRK"
0,"RT @waf042: @gcje24 @crayzeofshah22y @AsmaMnh16 @mananahla @iamsrk @SRKfanSalma @Kiran004SRKFan @elen201011 @sumonkh29srk @SRKFC_Russia htt…","SRK"
1,"RT @iamsrk: I really enjoyed the making of the films that will follow. Real live interaction with people.  https://t.co/av5RaT2d1w","SRK"
0,"RT @salmanuniv: Picture Of The Day ! 

@BeingSalmanKhan @iamsrk https://t.co/2JavgW6fC6","SRK"
0,"RT @srklilprincess: OH Dear !!! HOTNESS ALERT <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>  Why so hot <ed><U+00A0><U+00BD><ed><U+00B8><U+0093><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> @iamsrk   smashing look <U+2764><U+2764><U+2764> https://t.co/iIsQv0WVHU","SRK"
0,"World biggest Superstar @iamSRK with his Jabra Fan @BeingSalmanKhan he is also indian actor https://t.co/iy62C8OLul","SRK"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SRK"
1,"RT @MyNameIsSneha: @iamsrk love this tweet :) bas woh khoya sukoon mil jaye to fir se jee lein..","SRK"
-1,"RT @Srkian_Nikhil: RAEES CRAZE  @iamsrk @rahuldholakia https://t.co/DrgNebhGUR","SRK"
0,"RT @JacyKhan: See @iamsrk <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/K3if8gyMeF","SRK"
1,"RT @iamsrk: @iamsrk_vraj May Allah bless you","SRK"
0,"RT @gcje24: @crayzeofshah22y @AsmaMnh16 @mananahla @iamsrk @SRKfanSalma @waf042 @Kiran004SRKFan @elen201011 @sumonkh29srk @SRKFC_Russia Hap…","SRK"
0,"RT @wahkhan2198: @Misty4SRK @iamsrk @rahuldholakia @ritesh_sid @excelmovies @RedChilliesEnt @SRKCHENNAIFC this is so beautiful <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> and amazin…","SRK"
1,"@iamsrk I luv u my super sir @RaeesTheFilm #RaeesTrailerIn2Days #Berhampur","SRK"
0,"@iamsrk  @RaeesTheFilm Lvu Miyabhai 
#RaeesTrailerIn2Days","SRK"
0,"RT @iamsrk: Even the folds in the shirt and trousers are captured in such detail...and if I may add the dimples too. http://t.co/RYwLcoxIVZ","SRK"
0,"RT @iamsrk: A single moment in which u are able 2 simultaneously pour all of ur emotion &amp; empty all of it, is the reason u exist. I act...w…","SRK"
1,"RT @iamsrk: Raees late nite shoot &amp; our beautiful AD team gets me the t shirt which says it all for Raees in the film.","SRK"
0,"RT @moviesndtv: Pics - Star Screen Awards: @iamsrk, @BeingSalmanKhan, Bachchans, @deepikapadukone, Yes It Was A Big Night https://t.co/87Pm…","SRK"
0,"RT @iamsrk: Its our lite not our darkness that most frightens us..Our deepest fear is not that v r inadequate, its v r powerful beyond meas…","SRK"
2,"@RManasterly @rshah2611 @iamsrk and we are extrememly happy that #ShahRukhKhan &amp; @BeingSalmanKhan have given reasons to Make u HAPPY !!","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @iamsrk: Battery nahi Bolne ka…. https://t.co/lETNnkozVr","SRK"
0,"RT @iamsrk: As I always say losing is not an option...so I hav decided not to lose my temper, my faith &amp; at no cost lose my ability to make…","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
0,"RT @iamsrk: Proud 2 b part of the gender &amp; religion equality speech of Pres. Obama. Sad he couldn't  do the Bhangra...next time Chaiyya Cha…","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
0,"RT @iamsrk: Raees Trailer out in3 days. Feel the happiest when I am on Raees set. My highlite of the day…. https://t.co/0Di15Tyg5V","SRK"
0,"RT @StarAnilJha: They came,they conquered &amp; they made it awesome @BeingSalmanKhan @iamsrk thank u for making #StarScreenAwards so big https…","SRK"
0,"RT @iamsrk: “My definition of poor are those who need too much. Because those who need too much are never satisfied.” Mr. Jose Mujica Presi…","SRK"
2,"RT @iamsrk: Wow very well done.  https://t.co/EozoDFQdWo","SRK"
